id;timestamp;vehicle_owner;vehicle_plate;space_id
29198;2025-06-12 22:46:39.805351;Benjamin Diaz;SZT-516;38
29199;2025-06-12 22:47:39.805351;Karen Pollard;BJZ-598;46
29200;2025-06-12 22:47:39.805351;Melissa Levy;BGR-219;16
29201;2025-06-12 22:49:39.805351;Jonathan Grant;OMU-810;19
29202;2025-06-12 22:49:39.805351;Stephanie Miller;OMU-810;26
29203;2025-06-12 22:51:39.805351;James Moss;KYZ-571;6
29204;2025-06-12 22:52:39.805351;Sheila Johnson;ACG-657;40
29205;2025-06-12 22:52:39.805351;Barbara Keller;LWO-098;27
29206;2025-06-12 22:55:39.805351;Ashley Sims;SBF-202;45
29207;2025-06-12 22:57:39.805351;Ryan Torres;SBF-202;8
29208;2025-06-12 22:58:39.805351;Jonathan Burton;LWO-098;40
29209;2025-06-12 22:58:39.805351;Shannon Barrera;BNW-008;37
29210;2025-06-12 23:00:39.805351;Kimberly Higgins;YWV-308;35
29211;2025-06-12 23:02:39.805351;Julie Phillips;ENP-997;47
29212;2025-06-12 23:03:39.805351;Robert Mejia;QJJ-229;42
29213;2025-06-12 23:05:39.805351;Karen Alexander;LDX-026;29
29214;2025-06-12 23:06:39.805351;Christopher Bell;TOT-453;18
29215;2025-06-12 23:07:39.805351;Shannon Mendoza;GDC-755;18
29216;2025-06-12 23:09:39.805351;Chloe Miller;MSR-904;18
29217;2025-06-12 23:10:39.805351;Mr. Thomas Zimmerman;TIH-107;1
29218;2025-06-12 23:11:39.805351;Cynthia Smith;QJJ-229;37
29219;2025-06-12 23:13:39.805351;Mark Wagner;BNW-008;15
29220;2025-06-12 23:13:39.805351;Daniel Johnson;SBF-202;31
29221;2025-06-12 23:14:39.805351;Lisa Bryant;ACG-657;22
29222;2025-06-12 23:14:39.805351;Ashley Byrd;IPF-206;12
29223;2025-06-12 23:15:39.805351;Cynthia Hayes;KMW-910;35
29224;2025-06-12 23:19:39.805351;William Carter;CJJ-320;44
29225;2025-06-12 23:21:39.805351;Roberta Koch;TIH-107;46
29226;2025-06-12 23:21:39.805351;Edwin Smith;GDC-755;19
29227;2025-06-12 23:23:39.805351;Dawn Long;LWO-098;16
29228;2025-06-12 23:25:39.805351;Daniel Gallegos;ZQL-512;22
29229;2025-06-12 23:31:39.805351;Robert Beasley;IWG-144;13
29230;2025-06-12 23:34:39.805351;Joshua West;SBF-202;32
29231;2025-06-12 23:34:39.805351;Dustin Bennett;GDC-755;15
29232;2025-06-12 23:34:39.805351;Michael Ramirez;DTO-750;40
29233;2025-06-12 23:35:39.805351;Jesse Rowe;CBC-674;30
29234;2025-06-12 23:36:39.805351;Daniel Bradshaw;BJZ-598;20
29235;2025-06-12 23:38:39.805351;Chelsea Smith;VZN-169;1
29236;2025-06-12 23:38:39.805351;Timothy Smith;SBF-202;37
29237;2025-06-12 23:39:39.805351;Austin Moss;FMX-611;34
29238;2025-06-12 23:41:39.805351;Joseph Stuart;CJJ-320;18
29239;2025-06-12 23:42:39.805351;Ricky Evans;ZQL-512;20
29240;2025-06-12 23:43:39.805351;Jeffrey Mitchell;YWV-308;27
29241;2025-06-12 23:44:39.805351;Harold Gonzales;QJJ-229;20
29242;2025-06-12 23:45:39.805351;Mark Smith;VZN-169;50
29243;2025-06-12 23:46:39.805351;Mark Rivers;KYZ-571;46
29244;2025-06-12 23:47:39.805351;Courtney Conley;KYZ-571;37
29245;2025-06-12 23:48:39.805351;Kenneth Young;IPF-206;2
29246;2025-06-12 23:49:39.805351;Denise Hardin;GDC-755;3
29247;2025-06-12 23:50:39.805351;Joshua Hernandez;KMW-910;43
29248;2025-06-12 23:51:39.805351;Larry Nelson;ENP-997;22
29249;2025-06-12 23:53:39.805351;Jacob Taylor;FMX-611;50
29250;2025-06-12 23:54:39.805351;Christopher Ray;BNW-008;15
29251;2025-06-12 23:54:39.805351;Alicia Gomez;VZN-169;22
29252;2025-06-12 23:55:39.805351;Amanda Oconnor;OMU-810;49
29253;2025-06-12 23:56:39.805351;Linda Luna;QPE-713;4
29254;2025-06-12 23:57:39.805351;Jeanne Mcdonald;VZN-169;45
29255;2025-06-13 00:00:39.805351;Anthony Diaz;KYZ-571;49
29256;2025-06-13 00:02:39.805351;Kevin Garner;FMX-611;13
29257;2025-06-13 00:04:39.805351;Audrey Bryant;DTO-750;3
29258;2025-06-13 00:05:39.805351;Troy Huynh;SBF-202;7
29259;2025-06-13 00:05:39.805351;Brittany Young;GDC-755;44
29260;2025-06-13 00:06:39.805351;Edward Farrell;YWV-308;50
29261;2025-06-13 00:09:39.805351;Jonathan Marshall;DTO-750;39
29262;2025-06-13 00:10:39.805351;Erik Proctor;TIH-107;42
29263;2025-06-13 00:12:39.805351;Sherri Knapp;ENP-997;10
29264;2025-06-13 00:13:39.805351;John Silva;PBC-653;2
29265;2025-06-13 00:13:39.805351;Mrs. Kathleen Williams;IWG-144;34
29266;2025-06-13 00:13:39.805351;Douglas Roberts;VZN-169;5
29267;2025-06-13 00:14:39.805351;James Berry;QPE-713;27
29268;2025-06-13 00:18:39.805351;Jose Walters;PBC-653;9
29269;2025-06-13 00:20:39.805351;Barry Taylor;CJJ-320;31
29270;2025-06-13 00:22:39.805351;Stephen Young;RVU-203;36
29271;2025-06-13 00:23:39.805351;Melinda Reynolds;YWV-308;18
29272;2025-06-13 00:23:39.805351;Joseph Turner;QJJ-229;49
29273;2025-06-13 00:24:39.805351;Andrea Parker;QPE-713;16
29274;2025-06-13 00:24:39.805351;Brandon Taylor;IPF-206;7
29275;2025-06-13 00:26:39.805351;Teresa Taylor;TOT-453;8
29276;2025-06-13 00:29:39.805351;Meagan Preston;SZT-516;15
29277;2025-06-13 00:33:39.805351;Donna Johnson;OMU-810;7
29278;2025-06-13 00:34:39.805351;Jennifer Carson;GDC-755;14
29279;2025-06-13 00:34:39.805351;Edward Martin;BNW-008;22
29280;2025-06-13 00:34:39.805351;Jenna Cruz;HZP-570;37
29281;2025-06-13 00:38:39.805351;Claudia Henderson;DTO-750;48
29282;2025-06-13 00:38:39.805351;Mandy Johnson;QPE-713;32
29283;2025-06-13 00:39:39.805351;Shaun Juarez;SBF-202;4
29284;2025-06-13 00:41:39.805351;Barry George;LWO-098;21
29285;2025-06-13 00:44:39.805351;Deanna Walker;VZN-169;1
29286;2025-06-13 00:45:39.805351;Christopher Smith;MSR-904;48
29287;2025-06-13 00:45:39.805351;Patrick Hansen;OMU-810;14
29288;2025-06-13 00:46:39.805351;Gerald Jackson;PBC-653;2
29289;2025-06-13 00:51:39.805351;David Davis;BJZ-598;16
29290;2025-06-13 00:53:39.805351;Joseph Williams;SBF-202;42
29291;2025-06-13 00:53:39.805351;Mary Chambers;OMU-810;12
29292;2025-06-13 00:54:39.805351;Ashley Nunez;LDX-026;44
29293;2025-06-13 00:55:39.805351;Tyler Holmes;SBF-202;7
29294;2025-06-13 00:55:39.805351;Jose Velez;TIH-107;30
29295;2025-06-13 00:55:39.805351;Monica Robertson;ENP-997;41
29296;2025-06-13 00:58:39.805351;Derrick Gentry;QPE-713;5
29297;2025-06-13 00:59:39.805351;Troy Walker;LHW-714;40
29298;2025-06-13 01:00:39.805351;Amy Vargas;FMX-611;4
29299;2025-06-13 01:02:39.805351;Austin Richards;HZP-570;24
29300;2025-06-13 01:02:39.805351;Jennifer Nelson;TOT-453;17
29301;2025-06-13 01:04:39.805351;David Gibson;CJJ-320;13
29302;2025-06-13 01:06:39.805351;Valerie Harrison;QJJ-229;7
29303;2025-06-13 01:06:39.805351;Walter Perez;IWG-144;28
29304;2025-06-13 01:07:39.805351;Robert Jones;PBC-653;31
29305;2025-06-13 01:08:39.805351;Kathy Esparza;SZT-516;3
29306;2025-06-13 01:11:39.805351;Heidi Schneider;OMU-810;22
29307;2025-06-13 01:14:39.805351;Rachel Fitzpatrick;LWO-098;26
29308;2025-06-13 01:18:39.805351;Michael Johnson;SZT-516;36
29309;2025-06-13 01:20:39.805351;William Baker;GDC-755;31
29310;2025-06-13 01:20:39.805351;Amy Goodwin;OMU-810;25
29311;2025-06-13 01:22:39.805351;Brenda Doyle;OMU-810;45
29312;2025-06-13 01:23:39.805351;Carolyn West;LHW-714;16
29313;2025-06-13 01:23:39.805351;Marissa Glass;QPE-713;16
29314;2025-06-13 01:25:39.805351;Gregory Maynard;IPF-206;35
29315;2025-06-13 01:26:39.805351;Brandy Allen;IWG-144;8
29316;2025-06-13 01:29:39.805351;Joseph Nelson;OMU-810;8
29317;2025-06-13 01:29:39.805351;Kristina Williams;ZQL-512;46
29318;2025-06-13 01:31:39.805351;Mark Mercer;BJZ-598;38
29319;2025-06-13 01:37:39.805351;Justin Long;TOT-453;26
29320;2025-06-13 01:37:39.805351;Joseph Meza;RVU-203;43
29321;2025-06-13 01:38:39.805351;Johnny Clark;ENP-997;15
29322;2025-06-13 01:39:39.805351;Elizabeth Moore;QPE-713;4
29323;2025-06-13 01:40:39.805351;Willie Wagner;DTO-750;29
29324;2025-06-13 01:45:39.805351;Autumn Flores;YWV-308;20
29325;2025-06-13 01:46:39.805351;Gabriel Stevens;ENP-997;39
29326;2025-06-13 01:47:39.805351;Meghan Schmitt;LHW-714;24
29327;2025-06-13 01:50:39.805351;Jennifer Rodgers;FMX-611;43
29328;2025-06-13 01:50:39.805351;Lynn Middleton;KYZ-571;41
29329;2025-06-13 01:52:39.805351;Steven Carter;HZP-570;1
29330;2025-06-13 01:53:39.805351;Deborah Mcneil;CJJ-320;22
29331;2025-06-13 01:56:39.805351;Randy Mills;ACG-657;9
29332;2025-06-13 01:57:39.805351;Nicholas Fowler;RVU-203;11
29333;2025-06-13 01:58:39.805351;Greg Wilcox;TOT-453;31
29334;2025-06-13 01:58:39.805351;Todd Mitchell;KMW-910;14
29335;2025-06-13 02:01:39.805351;Joseph Hardin;SBF-202;44
29336;2025-06-13 02:04:39.805351;Albert Mcdaniel;PBC-653;12
29337;2025-06-13 02:07:39.805351;Sarah Neal;QPE-713;35
29338;2025-06-13 02:10:39.805351;Robert Nguyen;IPF-206;50
29339;2025-06-13 02:10:39.805351;Christopher Parker;TOT-453;19
29340;2025-06-13 02:10:39.805351;Chris Frazier;RVU-203;47
29341;2025-06-13 02:11:39.805351;Mary Sexton;YWV-308;27
29342;2025-06-13 02:13:39.805351;Kimberly Walsh;CJJ-320;24
29343;2025-06-13 02:14:39.805351;Brandi Wolf;TIH-107;3
29344;2025-06-13 02:15:39.805351;Daniel Taylor;RVU-203;27
29345;2025-06-13 02:17:39.805351;Matthew Wood;FMX-611;11
29346;2025-06-13 02:18:39.805351;Donald Shepard;ACG-657;29
29347;2025-06-13 02:21:39.805351;Kathleen Morris;VZN-169;21
29348;2025-06-13 02:21:39.805351;Mitchell Cisneros;KYZ-571;5
29349;2025-06-13 02:21:39.805351;David Jones;PBC-653;14
29350;2025-06-13 02:21:39.805351;Ashley Garcia;ENP-997;46
29351;2025-06-13 02:23:39.805351;Eric Brady;BGR-219;50
29352;2025-06-13 02:24:39.805351;Carolyn Perry;PBC-653;47
29353;2025-06-13 02:25:39.805351;Janet Byrd;LHW-714;16
29354;2025-06-13 02:26:39.805351;Andrew Ponce;SZT-516;38
29355;2025-06-13 02:26:39.805351;Edwin Haynes;GDC-755;19
29356;2025-06-13 02:26:39.805351;Chelsea Conrad;FMX-611;25
29357;2025-06-13 02:30:39.805351;Jessica Foster;KYZ-571;44
29358;2025-06-13 02:30:39.805351;James Anderson;LWO-098;2
29359;2025-06-13 02:33:39.805351;Katie Mendez;SBF-202;30
29360;2025-06-13 02:33:39.805351;Gary Rush;ACG-657;44
29361;2025-06-13 02:34:39.805351;Christina Holden;MSR-904;36
29362;2025-06-13 02:34:39.805351;Shelly Clark;GDC-755;37
29363;2025-06-13 02:35:39.805351;Kristina Howard;LDX-026;9
29364;2025-06-13 02:36:39.805351;Kathleen Carroll;QJJ-229;47
29365;2025-06-13 02:38:39.805351;Donna Owens;BJZ-598;22
29366;2025-06-13 02:39:39.805351;Jonathan Hebert;SBF-202;32
29367;2025-06-13 02:39:39.805351;Brenda Rodriguez;OMU-810;3
29368;2025-06-13 02:42:39.805351;Danielle Velasquez;QJJ-229;46
29369;2025-06-13 02:42:39.805351;William Nichols;RVU-203;35
29370;2025-06-13 02:42:39.805351;Shawn Yates II;OMU-810;26
29371;2025-06-13 02:43:39.805351;Amanda Weaver;SZT-516;2
29372;2025-06-13 02:44:39.805351;Valerie Moody;SBF-202;23
29373;2025-06-13 02:45:39.805351;Scott Carroll;PBC-653;19
29374;2025-06-13 02:45:39.805351;Robert Delacruz;IPF-206;43
29375;2025-06-13 02:46:39.805351;Kimberly Burton;CJJ-320;15
29376;2025-06-13 02:47:39.805351;Jeffrey Duran;SBF-202;18
29377;2025-06-13 02:47:39.805351;Patrick Booker;GDC-755;10
29378;2025-06-13 02:51:39.805351;Laurie Becker;LHW-714;22
29379;2025-06-13 02:52:39.805351;Michael Rodriguez;QPE-713;6
29380;2025-06-13 02:53:39.805351;Erin Jackson;TOT-453;19
29381;2025-06-13 02:54:39.805351;Shane Harper;IPF-206;21
29382;2025-06-13 02:57:39.805351;Lisa Smith;VZN-169;41
29383;2025-06-13 02:58:39.805351;Robert Lucero;HZP-570;46
29384;2025-06-13 03:01:39.805351;Gilbert Owen;VZN-169;36
29385;2025-06-13 03:02:39.805351;James Fritz;ZQL-512;50
29386;2025-06-13 03:02:39.805351;Michael Payne;LDX-026;18
29387;2025-06-13 03:04:39.805351;Donald James;YWV-308;37
29388;2025-06-13 03:06:39.805351;Elizabeth Smith;KMW-910;49
29389;2025-06-13 03:07:39.805351;Kathryn Palmer MD;VZN-169;26
29390;2025-06-13 03:10:39.805351;Bryan Frazier;KMW-910;1
29391;2025-06-13 03:11:39.805351;Cody Tran;TOT-453;37
29392;2025-06-13 03:11:39.805351;Joel Mendoza;IWG-144;31
29393;2025-06-13 03:13:39.805351;Edwin Hall;LDX-026;44
29394;2025-06-13 03:13:39.805351;Keith Gross;ZQL-512;18
29395;2025-06-13 03:15:39.805351;Christopher Walker;QJJ-229;17
29396;2025-06-13 03:15:39.805351;Brady Dorsey;IPF-206;31
29397;2025-06-13 03:16:39.805351;Amy Pierce;TIH-107;21
29398;2025-06-13 03:16:39.805351;Robert Padilla;VZN-169;14
29399;2025-06-13 03:19:39.805351;Amy Clark;SBF-202;23
29400;2025-06-13 03:20:39.805351;Donald Martin;ACG-657;9
29401;2025-06-13 03:22:39.805351;Kylie Lewis;LWO-098;11
29402;2025-06-13 03:23:39.805351;David Vaughn;ACG-657;49
29403;2025-06-13 03:25:39.805351;Donald Finley;KMW-910;34
29404;2025-06-13 03:25:39.805351;Jose Maddox;VZN-169;28
29405;2025-06-13 03:28:39.805351;Teresa Frank;CJJ-320;42
29406;2025-06-13 03:29:39.805351;Kristina Solis;VZN-169;41
29407;2025-06-13 03:30:39.805351;Nicolas Estes;SZT-516;18
29408;2025-06-13 03:33:39.805351;Brenda Howard;HZP-570;31
29409;2025-06-13 03:34:39.805351;Misty Smith;SBF-202;24
29410;2025-06-13 03:34:39.805351;Sara Frye;PBC-653;43
29411;2025-06-13 03:34:39.805351;Patrick Wiggins;IPF-206;18
29412;2025-06-13 03:37:39.805351;John Brown;BNW-008;38
29413;2025-06-13 03:38:39.805351;Lawrence Rodriguez;ZQL-512;15
29414;2025-06-13 03:40:39.805351;John King;FMX-611;30
29415;2025-06-13 03:41:39.805351;Sarah Obrien;BGR-219;26
29416;2025-06-13 03:42:39.805351;Cindy Jackson;OMU-810;17
29417;2025-06-13 03:44:39.805351;Jill Kelly;MSR-904;28
29418;2025-06-13 03:46:39.805351;Hannah Smith;ENP-997;40
29419;2025-06-13 03:46:39.805351;Rebecca Thomas;GDC-755;6
29420;2025-06-13 03:47:39.805351;Elizabeth Conley;CBC-674;49
29421;2025-06-13 03:49:39.805351;Mark Henry;VZN-169;33
29422;2025-06-13 03:50:39.805351;Adam Brandt;PBC-653;49
29423;2025-06-13 03:50:39.805351;Caroline Johnson;BJZ-598;48
29424;2025-06-13 03:52:39.805351;Donald Rocha;CJJ-320;20
29425;2025-06-13 03:53:39.805351;Melissa Stone;MSR-904;38
29426;2025-06-13 03:54:39.805351;Steve Pierce;TIH-107;12
29427;2025-06-13 03:57:39.805351;Benjamin Wilson;QJJ-229;21
29428;2025-06-13 03:58:39.805351;Daniel Castillo;SZT-516;16
29429;2025-06-13 04:01:39.805351;Deborah Huff;GDC-755;46
29430;2025-06-13 04:02:39.805351;Zachary Boyd;IWG-144;3
29431;2025-06-13 04:03:39.805351;Jaclyn Chambers;QJJ-229;1
29432;2025-06-13 04:03:39.805351;Sheryl Austin;KMW-910;20
29433;2025-06-13 04:04:39.805351;Brady Fields;SBF-202;11
29434;2025-06-13 04:05:39.805351;Allen Weaver;ENP-997;21
29435;2025-06-13 04:08:39.805351;Natasha Patton;BJZ-598;23
29436;2025-06-13 04:15:39.805351;Carla Lara MD;QPE-713;6
29437;2025-06-13 04:15:39.805351;Elizabeth Martin;BNW-008;22
29438;2025-06-13 04:18:39.805351;Kelly Barron;ZQL-512;29
29439;2025-06-13 04:20:39.805351;Dustin White;DTO-750;32
29440;2025-06-13 04:21:39.805351;Charles Harris;TIH-107;50
29441;2025-06-13 04:22:39.805351;Mallory Sloan;HZP-570;5
29442;2025-06-13 04:23:39.805351;Brandon White;LDX-026;33
29443;2025-06-13 04:27:39.805351;Regina Duran;SZT-516;28
29444;2025-06-13 04:27:39.805351;Derek Wilcox;BNW-008;26
29445;2025-06-13 04:29:39.805351;Tony Walker;BGR-219;30
29446;2025-06-13 04:31:39.805351;Michelle Hernandez;ENP-997;48
29447;2025-06-13 04:36:39.805351;Christina Willis;ENP-997;41
29448;2025-06-13 04:36:39.805351;Karen Smith;PBC-653;19
29449;2025-06-13 04:37:39.805351;Lucas Lopez;BNW-008;4
29450;2025-06-13 04:38:39.805351;Madeline Hobbs;TIH-107;27
29451;2025-06-13 04:40:39.805351;Jeffrey Lopez;DTO-750;22
29452;2025-06-13 04:40:39.805351;Jeffery Hopkins;HZP-570;9
29453;2025-06-13 04:43:39.805351;Greg Bartlett;RVU-203;16
29454;2025-06-13 04:47:39.805351;John Mcgrath;MSR-904;6
29455;2025-06-13 04:48:39.805351;Kerri Martinez;DTO-750;50
29456;2025-06-13 04:49:39.805351;James Wright;CBC-674;31
29457;2025-06-13 04:50:39.805351;Deborah Guzman;BGR-219;44
29458;2025-06-13 04:51:39.805351;Calvin Ryan;YWV-308;8
29459;2025-06-13 04:52:39.805351;Debra Roberts;SBF-202;23
29460;2025-06-13 04:53:39.805351;Jessica Hudson;GDC-755;15
29461;2025-06-13 04:54:39.805351;Mark Estes;BNW-008;18
29462;2025-06-13 04:55:39.805351;William Richards;YWV-308;27
29463;2025-06-13 04:56:39.805351;Amy Dean;GDC-755;30
29464;2025-06-13 04:58:39.805351;Ian Rodriguez;KMW-910;38
29465;2025-06-13 04:59:39.805351;Bryan Smith;BNW-008;39
29466;2025-06-13 05:01:39.805351;Mrs. Laura Chen;YWV-308;33
29467;2025-06-13 05:01:39.805351;Jessica Maldonado;GDC-755;36
29468;2025-06-13 05:01:39.805351;Brandon Walker;SZT-516;1
29469;2025-06-13 05:02:39.805351;Robert Walker;VZN-169;12
29470;2025-06-13 05:04:39.805351;David Garrison;IWG-144;44
29471;2025-06-13 05:04:39.805351;Christopher Bright;IPF-206;21
29472;2025-06-13 05:05:39.805351;Kelly Grant;KYZ-571;10
29473;2025-06-13 05:06:39.805351;Ernest Kelly;LHW-714;31
29474;2025-06-13 05:08:39.805351;Rachel Caldwell;PBC-653;44
29475;2025-06-13 05:09:39.805351;Christopher Porter;QPE-713;8
29476;2025-06-13 05:09:39.805351;Regina Frye;BGR-219;11
29477;2025-06-13 05:10:39.805351;Beth Hall;PBC-653;37
29478;2025-06-13 05:11:39.805351;Anna James;ZQL-512;42
29479;2025-06-13 05:15:39.805351;Brian Baker;TIH-107;23
29480;2025-06-13 05:16:39.805351;Donna Lee;IPF-206;28
29481;2025-06-13 05:18:39.805351;Steven Roberson;ENP-997;33
29482;2025-06-13 05:19:39.805351;William Parrish;SBF-202;3
29483;2025-06-13 05:20:39.805351;Michael Robinson;MSR-904;39
29484;2025-06-13 05:21:39.805351;John Mcclure;KYZ-571;17
29485;2025-06-13 05:22:39.805351;Lisa Ortega;KYZ-571;30
29486;2025-06-13 05:22:39.805351;Sheena Ramirez;RVU-203;4
29487;2025-06-13 05:22:39.805351;Emily Schroeder;LHW-714;46
29488;2025-06-13 05:23:39.805351;Jacob Welch;RVU-203;44
29489;2025-06-13 05:25:39.805351;Michael Arnold;RVU-203;26
29490;2025-06-13 05:25:39.805351;Michelle Ortiz;OMU-810;10
29491;2025-06-13 05:26:39.805351;Donald Vaughn;VZN-169;37
29492;2025-06-13 05:28:39.805351;Kimberly Rangel;QPE-713;48
29493;2025-06-13 05:28:39.805351;Kathryn Cook;FMX-611;15
29494;2025-06-13 05:28:39.805351;Kimberly Torres;TOT-453;39
29495;2025-06-13 05:31:39.805351;Emily Giles;CBC-674;8
29496;2025-06-13 05:32:39.805351;Tammy Ingram;LWO-098;11
29497;2025-06-13 05:33:39.805351;Katelyn Burke;KYZ-571;42
29498;2025-06-13 05:36:39.805351;Rachel Wagner;BNW-008;38
29499;2025-06-13 05:37:39.805351;James Parsons;QPE-713;28
29500;2025-06-13 05:38:39.805351;Matthew Larson;IWG-144;4
29501;2025-06-13 05:41:39.805351;Stacey Erickson;YWV-308;5
29502;2025-06-13 05:44:39.805351;Melissa David;LHW-714;24
29503;2025-06-13 05:46:39.805351;Brandon Anderson;IPF-206;36
29504;2025-06-13 05:46:39.805351;Scott Williams;DTO-750;33
29505;2025-06-13 05:46:39.805351;Kimberly Gross;TIH-107;3
29506;2025-06-13 05:49:39.805351;Rachel Hunter;LDX-026;7
29507;2025-06-13 05:49:39.805351;Laura Leon;BGR-219;31
29508;2025-06-13 05:49:39.805351;Sierra Gonzalez;ENP-997;43
29509;2025-06-13 05:50:39.805351;Kathleen Adams;PBC-653;24
29510;2025-06-13 05:50:39.805351;Sarah Dean;SBF-202;46
29511;2025-06-13 05:52:39.805351;Kylie Black;KMW-910;11
29512;2025-06-13 05:53:39.805351;Sean Moore;MSR-904;9
29513;2025-06-13 05:54:39.805351;Sean Lee;YWV-308;23
29514;2025-06-13 05:56:39.805351;Amanda Wilson;TOT-453;5
29515;2025-06-13 05:57:39.805351;Ashley Webb;CBC-674;40
29516;2025-06-13 05:59:39.805351;William Wise;KMW-910;23
29517;2025-06-13 05:59:39.805351;Leah Baker;FMX-611;3
29518;2025-06-13 06:00:39.805351;Monica Pearson;OMU-810;41
29519;2025-06-13 06:02:39.805351;Dakota Ortiz;CJJ-320;28
29520;2025-06-13 06:03:39.805351;Jeffrey Owens;LWO-098;30
29521;2025-06-13 06:04:39.805351;Craig Quinn;LWO-098;46
29522;2025-06-13 06:10:39.805351;Michael Robinson;RVU-203;6
29523;2025-06-13 06:11:39.805351;Michelle Holland;ENP-997;43
29524;2025-06-13 06:11:39.805351;Kenneth Williams;GDC-755;31
29525;2025-06-13 06:14:39.805351;Michelle Garner;VZN-169;3
29526;2025-06-13 06:16:39.805351;Jonathon Lucero;QJJ-229;42
29527;2025-06-13 06:16:39.805351;Curtis Jones;ACG-657;1
29528;2025-06-13 06:17:39.805351;Katherine Parker;CBC-674;21
29529;2025-06-13 06:17:39.805351;Samuel Garcia;LHW-714;16
29530;2025-06-13 06:17:39.805351;Debra Humphrey;QJJ-229;47
29531;2025-06-13 06:21:39.805351;Matthew Jones;PBC-653;31
29532;2025-06-13 06:22:39.805351;Frank Mccann;QPE-713;17
29533;2025-06-13 06:24:39.805351;Christine Thomas;KMW-910;14
29534;2025-06-13 06:25:39.805351;Nina Mckenzie;MSR-904;37
29535;2025-06-13 06:26:39.805351;Daniel Page;BJZ-598;28
29536;2025-06-13 06:26:39.805351;James Evans;LHW-714;15
29537;2025-06-13 06:30:39.805351;Gregory Mitchell;OMU-810;41
29538;2025-06-13 06:31:39.805351;Aaron Johnson;QPE-713;6
29539;2025-06-13 06:34:39.805351;Rodney Mcmahon;QJJ-229;5
29540;2025-06-13 06:34:39.805351;Robin Taylor;LWO-098;49
29541;2025-06-13 06:34:39.805351;David Lane;BGR-219;10
29542;2025-06-13 06:38:39.805351;Whitney Stephenson;CJJ-320;10
29543;2025-06-13 06:39:39.805351;Emily Franklin;LDX-026;26
29544;2025-06-13 06:41:39.805351;Eduardo Williams;BGR-219;14
29545;2025-06-13 06:42:39.805351;Anna Spence;TIH-107;18
29546;2025-06-13 06:43:39.805351;Ruth Moore;DTO-750;22
29547;2025-06-13 06:44:39.805351;Daniel Cook;PBC-653;12
29548;2025-06-13 06:45:39.805351;Darlene Ward;IPF-206;30
29549;2025-06-13 06:48:39.805351;Kathleen Fox;ZQL-512;22
29550;2025-06-13 06:48:39.805351;Maria Dennis;LWO-098;21
29551;2025-06-13 06:48:39.805351;Jonathan Escobar;LDX-026;25
29552;2025-06-13 06:52:39.805351;Samantha Thomas;BNW-008;28
29553;2025-06-13 06:52:39.805351;Susan Lee;CBC-674;48
29554;2025-06-13 06:53:39.805351;William Salas;YWV-308;30
29555;2025-06-13 06:54:39.805351;Lindsey Moore;KYZ-571;49
29556;2025-06-13 06:55:39.805351;Krista Young;LHW-714;4
29557;2025-06-13 06:56:39.805351;Michael Rodriguez;LHW-714;49
29558;2025-06-13 06:58:39.805351;Christina Clements;KMW-910;41
29559;2025-06-13 07:00:39.805351;Jessica Wagner;SBF-202;42
29560;2025-06-13 07:02:39.805351;Kenneth Long;BGR-219;27
29561;2025-06-13 07:02:39.805351;Justin Perkins Jr.;DTO-750;38
29562;2025-06-13 07:03:39.805351;Michele Wright;YWV-308;14
29563;2025-06-13 07:04:39.805351;Robert Petty;BGR-219;17
29564;2025-06-13 07:06:39.805351;David Cherry;SZT-516;14
29565;2025-06-13 07:09:39.805351;Scott Henry;RVU-203;6
29566;2025-06-13 07:10:39.805351;Chase Kelley;MSR-904;24
29567;2025-06-13 07:11:39.805351;Jose Barnes;CJJ-320;4
29568;2025-06-13 07:13:39.805351;Joseph Hobbs;VZN-169;44
29569;2025-06-13 07:13:39.805351;Christine Burton;LHW-714;5
29570;2025-06-13 07:15:39.805351;Kendra Potter;GDC-755;18
29571;2025-06-13 07:20:39.805351;Elizabeth Stark;ZQL-512;27
29572;2025-06-13 07:20:39.805351;David Phillips;MSR-904;4
29573;2025-06-13 07:24:39.805351;Martha Fischer;SBF-202;21
29574;2025-06-13 07:24:39.805351;David Butler;LDX-026;30
29575;2025-06-13 07:24:39.805351;Matthew Garcia;LWO-098;19
29576;2025-06-13 07:26:39.805351;Scott Solomon;MSR-904;24
29577;2025-06-13 07:27:39.805351;Tony Butler;BNW-008;26
29578;2025-06-13 07:29:39.805351;Zachary Dean;KYZ-571;42
29579;2025-06-13 07:32:39.805351;Keith Cisneros;LWO-098;11
29580;2025-06-13 07:34:39.805351;Carlos Schwartz;MSR-904;42
29581;2025-06-13 07:35:39.805351;Brian Huber;HZP-570;49
29582;2025-06-13 07:38:39.805351;Carl English;ZQL-512;8
29583;2025-06-13 07:38:39.805351;John Jones;CBC-674;44
29584;2025-06-13 07:39:39.805351;Kristen Charles;RVU-203;46
29585;2025-06-13 07:39:39.805351;Ricky Richardson;CBC-674;27
29586;2025-06-13 07:41:39.805351;Patricia Rogers;IPF-206;38
29587;2025-06-13 07:43:39.805351;Michael Gilbert;CJJ-320;12
29588;2025-06-13 07:46:39.805351;Dean Wilson;LHW-714;34
29589;2025-06-13 07:51:39.805351;Jennifer Willis;PBC-653;28
29590;2025-06-13 07:52:39.805351;Robert Shaw;OMU-810;45
29591;2025-06-13 07:52:39.805351;Albert Cox;RVU-203;50
